"FileName","FilePath","KeywordFound","FileSize","LastModified","FileType"
"EMAIL_Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).txt","Attorney General","2.7 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).txt","Crown Attorney","2.65 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).txt","Crown Attorney","2.6 KB","2025-10-26 5:34:41 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.txt","Crown Attorney","2.59 KB","2025-10-26 5:34:41 PM",".txt"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (1).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (1).eml","Crown Attorney","666.79 KB","2025-10-15 5:44:52 PM",".eml"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (2).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (2).eml","Crown Attorney","667.47 KB","2025-10-15 5:44:30 PM",".eml"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM.eml","Crown Attorney","666.35 KB","2025-10-15 5:44:54 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Crown Attorney","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Prosecutor","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Criminal Division","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).eml","Attorney General","11.33 KB","2025-09-23 10:12:24 PM",".eml"
"Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).eml","Attorney General","1550.51 KB","2025-10-19 8:57:12 AM",".eml"
"Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","Crown Attorney","75.74 KB","2025-09-26 8:32:44 PM",".eml"
"Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","Prosecutor","75.74 KB","2025-09-26 8:32:44 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).eml","Crown Attorney","20.22 KB","2025-10-13 7:23:01 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).eml","Crown Attorney","21.35 KB","2025-10-13 7:25:10 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).eml","Crown Attorney","20.22 KB","2025-10-13 7:47:58 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).eml","Crown Attorney","20.22 KB","2025-10-15 5:24:34 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).eml","Crown Attorney","20.22 KB","2025-10-15 5:44:23 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).eml","Crown Attorney","20.22 KB","2025-10-15 5:44:23 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.eml","Crown Attorney","20.22 KB","2025-10-13 7:23:01 PM",".eml"
"ONE_CLICK_DEPLOYMENT_GUIDE.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173405\ONE_CLICK_DEPLOYMENT_GUIDE.txt","Crown Attorney","6.2 KB","2025-10-26 5:35:30 PM",".txt"
"URGENT_MASTER_CRIMINAL_COMPLAINT.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\01_LEGAL_COMPLAINTS\URGENT_MASTER_CRIMINAL_COMPLAINT.txt","Crown Attorney","7.34 KB","2025-10-26 5:37:50 PM",".txt"
"URGENT_MASTER_CRIMINAL_COMPLAINT.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\01_LEGAL_COMPLAINTS\URGENT_MASTER_CRIMINAL_COMPLAINT.txt","Prosecutor","7.34 KB","2025-10-26 5:37:50 PM",".txt"
"EMAIL_Emergency rent funds at the bottom.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Emergency rent funds at the bottom.txt","Criminal Division","2.47 KB","2025-10-26 5:37:58 PM",".txt"
"EMAIL_R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).txt","Attorney General","2.75 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).txt","Attorney General","2.7 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).txt","Crown Attorney","2.65 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).txt","Crown Attorney","2.6 KB","2025-10-26 5:37:59 PM",".txt"
"EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.txt","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMAIL_Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.txt","Crown Attorney","2.59 KB","2025-10-26 5:37:59 PM",".txt"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (1).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (1).eml","Crown Attorney","666.79 KB","2025-10-15 5:44:52 PM",".eml"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (2).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM (2).eml","Crown Attorney","667.47 KB","2025-10-15 5:44:30 PM",".eml"
"EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\EMERGENCY FUNDING REQUEST ? IMMEDIATE SHELTER_FOOD_COUNSELLING FOR WRONGFUL PROSECUTION VICTIM.eml","Crown Attorney","666.35 KB","2025-10-15 5:44:54 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Crown Attorney","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Prosecutor","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"Emergency rent funds at the bottom.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Emergency rent funds at the bottom.eml","Criminal Division","45.45 KB","2025-10-15 5:44:27 PM",".eml"
"R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\R. v. Longo ? Emergency LAO Certificate + Disbursements ? OCJ Windsor ? Evidence Attached (AGC served 23?Sep?2025 21_34).eml","Attorney General","11.33 KB","2025-09-23 10:12:24 PM",".eml"
"Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ R. v. Longo ? URGENT SERVICE ON AGC ? Form 4F ? Filed OCJ Windsor 23?Sep?2025 15_47 (3_47 pm).eml","Attorney General","1550.51 KB","2025-10-19 8:57:12 AM",".eml"
"Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","Crown Attorney","75.74 KB","2025-09-26 8:32:44 PM",".eml"
"Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT DISCLOSURE REQUEST & EVIDENCE DEMANDS - R. v. Francesco Longo (Court File 21-845).eml","Prosecutor","75.74 KB","2025-09-26 8:32:44 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (1).eml","Crown Attorney","20.22 KB","2025-10-13 7:23:01 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (2).eml","Crown Attorney","21.35 KB","2025-10-13 7:25:10 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (3).eml","Crown Attorney","20.22 KB","2025-10-13 7:47:58 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (4).eml","Crown Attorney","20.22 KB","2025-10-15 5:24:34 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (5).eml","Crown Attorney","20.22 KB","2025-10-15 5:44:23 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo (6).eml","Crown Attorney","20.22 KB","2025-10-15 5:44:23 PM",".eml"
"Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.eml","C:\Users\User\Downloads\Longo_Evidence_Package_20251026_173733\02_CRITICAL_EMAILS\Subject_ URGENT_ MANDATORY DISCLOSURE REQUEST - Case #21-845 Francesco Longo.eml","Crown Attorney","20.22 KB","2025-10-13 7:23:01 PM",".eml"
"MASTER_CRIMINAL_COMPLAINT_WITH_EVIDENCE.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\01_LEGAL_COMPLAINTS_PDF\MASTER_CRIMINAL_COMPLAINT_WITH_EVIDENCE.txt","Crown Attorney","8.09 KB","2025-10-26 6:04:49 PM",".txt"
"MASTER_CRIMINAL_COMPLAINT_WITH_EVIDENCE.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\01_LEGAL_COMPLAINTS_PDF\MASTER_CRIMINAL_COMPLAINT_WITH_EVIDENCE.txt","Prosecutor","8.09 KB","2025-10-26 6:04:49 PM",".txt"
"EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM.eml.txt","Crown Attorney","666.99 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM__1_.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM__1_.eml.txt","Crown Attorney","667.43 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM__2_.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_EMERGENCY_FUNDING_REQUEST___IMMEDIATE_SHELTER_FOOD_COUNSELLING_FOR_WRONGFUL_PROSECUTION_VICTIM__2_.eml.txt","Crown Attorney","668.11 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","Crown Attorney","45.96 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","Prosecutor","45.96 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_Emergency_rent_funds_at_the_bottom.eml.txt","Criminal Division","45.96 KB","2025-10-26 6:05:02 PM",".txt"
"EMAIL_original_msg.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_original_msg.eml.txt","Crown Attorney","54.4 KB","2025-10-26 6:05:03 PM",".txt"
"EMAIL_original_msg.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_original_msg.eml.txt","Attorney General","54.4 KB","2025-10-26 6:05:03 PM",".txt"
"EMAIL_R._v._Longo___Emergency_LAO_Certificate___Disbursements___OCJ_Windsor___Evidence_Attached__AGC_served_23_Sep_2025_21_34_.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_R._v._Longo___Emergency_LAO_Certificate___Disbursements___OCJ_Windsor___Evidence_Attached__AGC_served_23_Sep_2025_21_34_.eml.txt","Attorney General","12.03 KB","2025-10-26 6:05:03 PM",".txt"
"EMAIL_R_v_Francesco_LONGO_1012001___Disclosure.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_R_v_Francesco_LONGO_1012001___Disclosure.eml.txt","Crown Attorney","24.76 KB","2025-10-26 6:05:03 PM",".txt"
"EMAIL_R_v_Francesco_LONGO_1012001___Disclosure.eml.txt","C:\Users\User\Downloads\LONGO_EVIDENCE_PDF_PACKAGE\02_EMAILS_PDF\EMAIL_R_v_Francesco_LONGO_1012001___Disclosure.eml.txt","Attorney General","24.76 KB","2025-10-26 6:05:03 PM",".txt"
